name	STL40001	STL50160	STL20014	STL10240	STL10562	STL50315	STL20316	STL11021	STL50425	STL40635	STL10896	STL40673	STL20497	STL20112	STL40455	STL10793	STL10956	STL20672	STL40720	STL50520	STL10191	STL20117	STL10877	STL40535	STL20481	STL40511	STL11080	STL40626	STL20539	STL40521	STL10860	STL40555	STL20522	STL40014	STL40593	STL20185	STL10458	STL11073	STL20276	STL10575	STL11057	STL11122	STL20136	STL40229	STL20378	STL40017	STL20644	STL20654	STL20630	STL40716	STL40691	STL20653	STL40701	STL20648	STL10603	STL20292	STL40244	STL10762	STL20184	STL11041	STL40554	STL40595	STL40066	STL40180	STL40437	STL40280	STL20461	STL40571	STL10915	STL40539	STL10884	STL11089	STL40487	STL40040	STL10705	STL10836	STL10590	STL10279	STL10263	STL20631	STL10811	STL11040	STL10126	STL10405	STL10177	STL10022	STL10180	STL40177	STL10037	STL10323	STL10504
cpd_169	1861	3555	4201	3989	2730	4927	2701	15344	5725	5980	3987	3541	9783	1812	3249	2009	1655	2222	1676	2895	10192	3766	5230	2578	1750	12	1	13	8	8	79	102	21	5	13	1	221	5	30	45	14	6	6	5	41	2	20	15	20	24	223	127	36	7	8	39	20	57	37	32	87	36	54	114	6	15	15	9	45	20	15	88	43	37	9		17	22	13	50	57	235	79	16	9	57	33	108	35	10	17
cpd_170	22947826	21602428	22452554	28219570	22152284	28062532	18805280	28005142	38842951	35793519	21245480	17245306	26645492	25074922	21159824	24993686	16443897	16048194	23202625	20190673	18646661	23155225	24293632	20483158	21169107	44944378	48106908	43585036	28679584	46181850	27330648	29679324	30681747	55321353	29376014	55846441	49375913	47966017	32027011	24457933	50439167	65019715	29330328	41523747	24204938	35388551	55186150	39197407	73763120	41356329	47719610	28956674	30084803	34059085	67976385	33833277	24910537	20763553	41350537	48021847	15344521	19200547	33801055	19257704	44534209	44808793	27988800	33105791	48803345	37103948	43293405	46043504	26753680	39268631	49437359	62281383	28747116	45468696	56197558	47126790	25926503	47186350	39755779	64478089	57978477	27510452	27642002	24828869	39267736	60809926	59158107
cpd_171	74414	2702	4845	56700	554939	347	20951	211426	7924	323	95915	13807	3979	90714	31206	108226	2744	3899	18900	226	4600	1801	27634	24155	1243	264563	35407	205646	72063	2365	6363	19946	3102	46161	3418	869306	15354	1433	6138	516931	36574	391014	177630	321294	467	35733	4159	281753	411982	402912	14390	214905	1343	155746	679756	122482	17862	89676	309703	6735	14304	262046	68136	120322	7614	556170	3425	23943	319621	96833	191813	486854	6467	266626	2078		6135	1498	152991	1080	249345	118681	859899	8347	56292	298136	16076	7357	83466	129744	505465
cpd_172	438	24	21	167	154	801	268	314	240		618	1505	160		444	455	535	2699	5386	692	972	520	281	323	613	873	631	1223	1861	839	479	524	1475	815	1618	1467	1243	872	524	376	510	1232	91	563	477	2218	361	2109	1014	925	501	4398	389	446	1178	140	179	1527	258	617	40	1938	84		431	186	364	2227	2002	1173	247	9496	136	672	820	472	264	495	549	350	6556	1863	388	831	811	2286	1823	997	839	782	581
cpd_173	64562	35621	21329	1857	25732	25719	1171508	3023	6343	32556	4512103	2397746	597853	12523	2766	1899	1422662	615395	348456	693072	1833	3574	5205	263083	82320	31748	2996	19946	3091	23941	551976	438593	31494	1737	1217028	2040	23239	9878	53831	11779	557	1828	13637	7898	39009	126103	1446484	7962	2234	18926	35921	1707670	930581	193287	466	173633	99248	50022	2989	15553	172130	345889	26065	12996	28148	2154	40212	10899	7044	285256	1293	3156	11437	5671	3334	3015	1031	6414	2109	17348	32488	1315753	815	2003	5185	35041	110014	29518	3634	2044	2632
cpd_174	3891	4597	3827	10135	20170	10522	4556	17557	9282	6101	11043	28762	6993	3152	28743	6050	10170	16330	4756	5012	11874	577648	6574	4895	4227	1769	2500	1824	18984	8087	1869	1701	4119	20809	12513	4519	11785	4005	1600	1769	2943	3699	608	3926	10307	9122	2846	4034	4143	2369	145830	4373	5587	10542	2987	9855	2059	3454	5010	5131	1956	650	3642	379	3050	4100	19059	10727	12370	2985	3807	3278	2906	6511	5007	6903	2937	201200	3548	5939	8122	7068	3733	7356	3682	47054	1087	8005	32482	5398	10836
cpd_175	105480	19249	17108	107693	438065	78787	42465	18458	135310	66614	106235	61123	78610	12545	33981	13716	19722	47421	224933	10621	4193	77187	13920	9793	8539	37023	9850	61412	37471	6599	969595	19059	11222	13361	1566238	12133	7458	34851	42386	53143	97006	78792	33399	4984	33284	23581	9794	46444	2562	4064	166482	356637	339836	6903	11444	131986	91635	116436	10844	6464	8892	1610174	33684	30891	4781	7405	21502	13465	4247	7843	213620	6428	115027	9070	7201	426443	241656	32148	3721	16652	217138	25745	9366	2037	3364	71668	9184	37247	23394	15812	7221
cpd_176	10982	13075	11297	11053	49787	14687	14646	14535	13808	12077	12764	126323	12087	8534	57160	6141	8941	39345	10388	10543	7250	1510035	9282	7865	10606	2760	2622	3702	26875	3495	26465	3769	2718	3906	153012	2753	2935	3807	2280	3355	2865	2396	6811	3446	17599	10564	2750	7000	2221	1989	919351	6042	9049	7284	1829	3631	2365	3902	4919	2212	3509	16064	4046	4054	1655	2058	114327	2312	4441	877	470	1539	9828	4564	1114	52	2244	409460	723	4417	1500	2268	285	1913	2575	53218	1614	9169	15881	1008	736
cpd_177	112	210	200	658	2495	653	277	112	443	305	389	5130	409	200	2841	346	342	2768	398	452	1002	144628	284	246	344		91	96	1481	47	1693	107	34	392	8067	58	160	329	48	107	141	133	129	235	903	534	93	341	114	56	71972	260	315	345	101	169	32	85	331	206	188	891	324	189	145	168	8740	117	415	43	105	89	636	323	183	251	84	46733	131	336	93	107	114	269	213	3433	181	419	1997	189	142
cpd_178	535			659			115	21289	4104	17457				429	10218	8790			1037		882					136154	5000	16		524				104641	14	60140	20321			16			463	90482			111	78	13401	9966	6811	1023	29	1357	22774	2685	13558		22272	28965						30047		47990	22490					2929	36874	2707			30377	163			16507	458060	24199	4928			8060	590	52397
cpd_179	8327	630	1141	616				24073	4928	10274				165	9882	20872			3333	10670	377					20575	24	23		1233			4	1357	398	350	68						174	140651		242	4972	5425	115	15344	37574	10	9791	105	39097	13397	14378		5817	1283		23	8	3185	423	5331		4129	5644			982		8390	1881				699				691	5614	51260	8024			5204	531	772
cpd_180	28			766				532		552					3463	1667						31				5737	242				1			994		68	20	25					34	2136		7		10	24	1700	15	38	2	48	357	99	766		64	1050				8	14	299		5658	3289					147	1162	10			291	16	1		142	90	1334	649			1488	73	493
cpd_181			66	125			171	1212	3209	2732				487	32271	6717			225							96901	2829			1164		6	4	12645		2361	631			81			451	104188				173	1100	8774	1017	573	654	354	4483	4647	25611		348	7935			59	66	11	2866		62432	5263					737	11816	157			3388	34			1541	6144	11198	3580			6127	46	2877
cpd_182		24	37	1043				596	2180	4700				1460	81618	4273										59391	2874						9	7806		252	798	15		22			4280	44210		40		134	58	14703	1452	1280	74	657	5123	3064	18450		192	5746			20	312	57	37949		33735	8594		10			4543	5203	877		6	3225	307			5728	1315	20951	5420	14		49495		72202
cpd_183	678	869	1111	32184	72	268	3722	352	588	2989	501		52	1760	20246	16790	225		1999	85			2217	2535	2076	115585	11016	82	15	3215	107		515	15687	709	690	15968	30857	42	1157	312		11339	31029	270	1547	142	6643	1412	6828	4803	9041	2054	15276	3720	31179	16774	396	14620	16187	8	390	463	1451	6058	20030	245	66440	72490	474	3356	2638	104	16566	11288			29	4215	6835	267	35	54623	271	38201	17583	546	206	42154	25608	44538
cpd_184	720	490	392	4153	188	50	185	160	450	3470	239	40	98	1026	13624	6215	41	90	176		176	128	154	131	123	155588	3802	625	515	1009	484	599	771	5083	403	1973	2178	852	197	500	538	1509	1578	13689	216	412	1268	1139	2103	4504	2506	1760	1466	1490	5185	5728	7501	387	2044	4405	442	606	1156	1526	1600	4779	1057	37735	11477	760	524	1674	1096	5106	8055		1857	1218	3065	2443	437	2220	1889	5086	14377	4484	1409	859	14489	4518	5166
cpd_185	139	50	74	209			127	320	54	599	129	31	141	172	1358	853	105	228	202	248	471	331	284	188	179	13450	339	294	313	283	248	233	227	843	171	512	320	284	99	169	262	803	346	1163	107	166	516	367	803	677	412	282	391	227	960	471	505	107	473	1041	65	146	307	244	208	1041	315	7284	1422	82	96	285	284	641	3893		381	144	639	309	49	461	366	2213	6544	703	246	179	3539	729	687
cpd_186	8135	4873	54769	94880	22063	26003	61556	4259	8535	10596	7601	117	3943	11031	66253	71951	3539	233	26792	165	95	19	14346	39756	14336	159725	42212	14056	5676	76946	9626	4478	17209	47409	7356	15180	87086	185576	2701	64334	34976	21171	57230	83742	10883	31587	3441	73823	12787	35805	24503	46762	43137	75965	30278	66143	52785	7421	79573	121161	545	15975	9040	14226	43517	47914	3373	162394	178291	16067	58706	72423	4619	54351	61390		13532	27822	22456	40708	15133	12693	279028	4495	68376	94108	13511	4717	123806	136562	83401
cpd_187	24209	14693	54350	103479	56629	77442	109786	1909	8583	14863	22895	16646	21651	14537	48078	56873	5249	32012	53897	57398		792	13206	75700	23498	157745	35033	21205	13317	40034	36569	12437	70435	27088	14614	9202	39039	195644	3004	187118	47470	57574	22886	107149	93756	33887	7012	59577	8958	16686	29686	62404	40700	47761	24594	91087	101928	77111	73293	69452	6082	44143	30418	19548	39764	33800	6923	75393	106937	19235	39089	83087	30019	34596	50390		53971	33017	10478	36297	46775	72748	249072	2103	30492	81409	55940	90944	44255	138723	38210
cpd_188	10434	4670	23502	50305	5510	15569	39974	1152	158	5299	7746	2859	8882	8344	40446	51432	959	2670	18536	5185	184		13335	33181	17905	162518	34143	5513	2805	20927	8292	846	10634	20931	1147	4156	38886	97297	665	27824	29703	8433	39717	23913	5937	18394	1484	30517	7219	2321	16769	39648	16747	28569	31840	86600	36400	9776	42969	48739	700	13681	5005	17829	24592	18397	39	65618	107931	34759	47329	40518	7131	61919	45297		3103	12699	8631	30983	5311	9229	174789		88475	68381	14423	6927	100727	103787	56512
cpd_189	4314	1187	4791	12196		211	3785	263		3039	392		196	1828	9867	12482		207	3871	440			5386	10100	4821	51550	14983	175	17	2510	261		3274	6842		385	8537	21225	10	2787	2957	76	14739	8112	334	3389		5202	2058	1362	5222	9887	4605	6107	15678	16132	6268	142	5676	13578		897	601	5232	4211	4349		20609	29469	7541	7818	3257	538	7745	14321			44	2683	7147		651	41392		40982	17936	860	58	42066	17220	20612
cpd_190	54713	390	752	861298	1347	5429	1100	150503	9504	231477	1159	674	1300	5638	1558209	472043	632	921	10515	2372	9272	454	79248	1450	4878	556245	552813	5328	15202	1817	3730	2640	9235	10995252	4964	11292	4893	1030556	9025	2433	13080	51873	1538	66473	20299	6304	6461	7420	564821	21539	13454	17382	179	55691	5698	981	3045	14536	105236	2620642	1453	5844	419	1307	262017	33437	7489	66261	15972	156069	54804	67840	4180	89194	1045238	18607	1310	9103	804630	4764	76292	9541	1386	7260767	117615	43405	17169	14820	285143	818725	186094
cpd_191	9225	1113	2077	9024	21148	21891	27365		2591		7578	3015	1636	925	4031	10846	12202	30924	25471	62099			491	28746	4830	33475	6901	2687	1631	2749	12187	38136	8713	3335	2880	909	1153	39024	3339	61434	10040	26187	656	48849	19470	3349	1496	11638	2608	2234	6919	16021	3454	7389	2319	6466	13629	39042	35094	13049	1558	23650	10766	3868	6341	6843	1341	11644	5035	2789	4929	23842	6689	2228	5420	2975	24562	2695	830	6029	5444	39183	37948	30	1449	9597	5640	27926	3047	22284	2821
cpd_192	1166529	79886	1353052		50036	14578	490461		56800	61222	809921	513307	270550	272517	23336	7734	1114495	1375190	259656	449764	6305	25635	71110	245542	8988	4257	17809	638380	1483508	16351	689580	2330875	22400	110	167302		61	1470	62041	263203	15408	11923	679335	117	207663	320358	74215	231534		1394	94482	257935	418216	755288	645	247533	19891	608199	24224	224	16695	198163	80004	311333	3439	7826	850733	788	502	105993		450012	379160	762731	86		697850	138153		35453	40489	102410	3944		42210	107226	495925	271518	2409	876	1674
cpd_193	3786	63	67	13206			436	13703		14062		240	322	298	96643	25163			870	129	99	54	1114			48510	19357	196	357	1212	32	601	1262	431977	234	5177	371	12216	3312	648			55	17870	72	99	332	33	16517	14394	936	114	38	5577		63	40		7975	83216		287	237	18	6652	3668	119	2728	398	7172		20	166	3938	36758				46005	70	540			707106	12217	2182	40	56	3777	13123	9109
cpd_194	2148	110	31	32370		85	120	53867	187	39268	67	99	82	2428	419296	70553	204		629	27	1323		909			1102036	64748	57	460	479	123	167	887	2958753	566	238238	204	10521	1341	279		53		137242	61	180	875	2198	52183	14405	1192	55	3	3521	2	262	355	118	81957	243771		184	19	2	36388	21391	7	151882	38656	17002		747	214	5288	98797			9	326281	413	524	64	2310	759112	23427	5087	263	418	46779	64975	163358
